0.565;16.381;14.035;6.776;11.132;15.570;8.374;35.154;54.661;
0.567;15.473;11.925;7.615;7.991;11.946;5.505;33.287;53.787;
0.568;15.350;8.324;10.247;5.650;10.756;4.007;32.586;54.776;
0.570;16.088;5.183;13.725;5.709;12.886;3.797;32.916;56.140;
0.571;17.407;3.378;16.250;8.800;17.270;4.524;33.145;55.762;
0.573;18.732;2.441;16.627;13.245;21.209;5.872;32.636;52.579;
0.575;19.237;1.492;15.214;16.220;22.592;8.321;31.477;47.564;
0.576;18.608;0.418;13.415;15.954;21.185;11.943;30.843;42.657;
0.578;17.186;0.000;12.542;12.757;18.162;15.568;31.409;39.201;
0.579;15.842;0.998;12.389;8.459;15.625;16.961;33.010;37.298;
0.581;15.198;3.510;11.705;5.369;15.004;14.700;34.587;35.941;
0.583;15.199;6.604;9.741;4.920;15.710;9.289;34.813;34.471;
0.584;15.580;8.788;7.069;7.121;16.559;3.379;33.091;32.810;
0.586;16.260;9.394;5.561;10.019;16.154;0.000;30.200;31.070;
0.587;17.019;8.896;6.531;11.103;14.253;0.439;27.579;29.621;
0.589;17.845;7.916;10.229;9.584;12.307;3.762;26.503;29.015;
0.590;18.795;6.883;15.479;7.257;12.019;7.518;27.305;29.608;
0.592;19.819;5.712;20.302;6.138;14.109;9.385;28.529;31.190;
0.594;20.926;4.094;22.575;7.554;17.635;8.397;28.484;32.879;
0.595;21.440;2.524;21.191;10.050;20.452;5.657;26.764;33.891;
0.597;20.644;1.651;16.497;11.770;20.914;3.031;24.577;33.832;
0.598;18.568;1.860;10.979;11.812;19.200;1.980;23.489;32.731;
0.600;16.062;3.104;7.366;10.554;16.878;3.335;24.535;30.898;
0.602;14.117;5.160;6.664;8.841;15.647;6.744;26.976;28.769;
0.603;13.052;7.590;7.311;7.991;16.107;10.549;29.225;26.628;
0.605;12.765;9.522;7.052;8.358;17.613;12.436;29.731;24.844;
0.606;13.169;9.972;5.358;9.466;18.968;11.594;28.105;23.464;
0.608;14.058;8.821;3.880;10.052;19.171;8.460;25.103;22.370;
0.610;15.010;6.957;5.159;9.238;18.371;5.701;22.169;21.512;
0.611;15.663;5.626;9.796;7.600;16.971;5.839;20.736;21.703;
0.613;15.832;5.067;15.910;6.227;15.804;9.032;21.695;23.538;
0.614;16.009;4.795;20.980;6.717;15.391;12.493;24.183;26.462;
0.616;16.119;4.232;23.241;9.307;15.995;13.356;26.542;29.071;
0.617;15.532;3.444;22.248;12.727;17.412;10.975;27.716;29.931;
0.619;14.058;2.911;18.724;14.639;19.206;7.329;27.693;28.774;
0.621;12.206;3.096;13.996;13.636;20.109;5.241;27.057;26.395;
0.622;10.833;3.848;9.908;9.703;19.787;5.891;26.306;23.707;
0.624;10.241;5.316;7.724;5.553;18.957;8.911;25.773;21.507;
0.625;10.110;7.170;6.980;3.962;18.336;13.258;25.657;20.577;
0.627;9.787;8.407;6.523;6.204;18.085;17.313;25.897;20.959;
0.629;9.493;8.444;6.488;10.019;17.152;18.883;25.857;21.975;
0.630;9.816;7.553;7.894;11.914;14.733;16.508;25.066;22.299;
0.632;10.832;6.380;11.166;10.051;11.750;10.821;23.619;21.382;
0.633;11.762;5.701;15.063;6.078;10.215;5.104;22.671;20.085;
0.635;12.232;5.486;17.161;3.304;11.684;2.697;23.066;19.564;
0.637;12.393;5.169;16.218;5.066;15.625;3.755;24.203;20.276;
0.638;12.166;4.369;13.329;10.558;19.867;6.069;24.655;21.555;
0.640;11.360;3.300;10.123;16.216;22.188;7.132;23.903;22.866;
0.641;9.605;2.522;7.991;19.011;21.478;6.785;22.807;24.264;
0.643;7.564;2.631;7.946;18.673;18.441;7.033;22.409;25.668;
0.644;6.210;3.649;9.892;17.027;15.511;9.384;23.454;26.273;
0.646;6.091;4.799;12.317;16.059;15.015;13.101;25.712;25.786;
0.648;6.543;5.386;12.868;15.474;17.473;16.628;28.096;24.419;
0.649;6.996;5.452;10.534;14.090;20.770;17.868;28.837;22.428;
0.651;7.015;5.607;7.610;11.362;21.553;16.247;27.330;19.724;
0.652;7.194;6.277;7.328;8.422;19.068;12.336;24.164;16.287;
0.654;7.852;7.125;10.444;7.082;15.834;8.083;21.125;12.790;
0.656;8.759;6.991;14.347;7.824;15.025;5.161;20.152;10.747;
0.657;9.478;5.799;15.484;10.012;17.781;4.884;21.479;11.483;
0.659;9.775;4.252;13.288;12.484;21.778;6.693;23.588;15.175;
0.660;9.168;3.590;9.737;14.905;23.592;9.271;25.146;19.839;
0.662;7.962;4.223;7.419;17.542;21.825;10.975;25.934;23.209;
0.663;6.692;5.798;7.298;19.675;17.981;11.496;26.203;23.819;
0.665;5.897;7.321;8.121;19.632;14.649;11.653;26.485;21.987;
0.667;5.746;7.893;8.092;17.050;14.016;12.215;27.170;19.115;
0.668;5.843;7.121;6.486;12.590;15.759;12.950;27.926;16.971;
0.670;5.591;5.878;4.085;8.167;17.832;12.981;28.407;15.772;
0.671;5.361;5.262;3.069;4.989;18.023;11.522;28.148;15.052;
0.673;5.469;5.904;4.726;2.806;15.774;8.372;26.899;14.083;
0.675;5.961;7.254;7.710;0.871;12.881;4.930;24.674;13.107;
0.676;6.884;7.864;9.904;0.000;11.791;3.197;22.384;12.344;
0.678;7.759;6.932;9.725;1.963;13.564;4.180;20.894;12.090;
0.679;7.999;5.227;8.037;7.456;17.001;7.387;20.980;12.882;
0.681;7.213;4.212;6.751;14.017;19.735;10.596;22.304;15.210;
0.683;5.484;4.663;6.793;18.252;20.161;11.705;23.859;18.535;
0.684;3.606;6.125;7.358;18.258;18.993;10.381;24.352;21.415;
0.686;2.871;7.555;6.850;14.785;17.692;7.882;23.317;22.374;
0.687;3.436;8.262;4.709;10.977;17.820;6.043;21.359;21.634;
0.689;4.893;8.333;1.894;9.436;19.119;6.091;20.366;20.511;
0.690;6.154;8.344;0.364;10.427;19.898;7.570;21.699;20.252;
0.692;6.374;8.550;1.913;11.956;18.779;9.390;24.858;20.837;
0.694;5.322;8.801;6.689;11.733;16.055;10.046;27.922;20.941;
0.695;3.860;8.668;12.415;8.759;13.222;8.681;29.113;19.437;
0.697;2.772;7.634;16.324;4.617;12.028;5.960;27.610;16.417;
0.698;2.675;5.705;16.301;2.194;13.133;3.544;24.725;12.904;
0.700;3.325;4.024;12.639;3.974;16.357;3.243;22.428;10.661;
0.702;4.066;3.961;8.023;9.106;20.415;5.544;21.714;10.768;
0.703;4.263;5.970;5.435;14.004;23.298;8.739;22.088;12.955;
0.705;4.416;9.107;5.687;14.972;23.548;10.448;22.558;16.357;
0.706;5.215;11.506;7.384;11.770;20.818;9.561;22.628;19.847;
0.708;6.254;12.022;8.009;7.630;16.976;7.306;22.512;22.647;
0.710;6.648;10.831;6.259;6.353;14.941;6.090;22.723;24.369;
0.711;5.669;8.847;3.418;8.327;15.685;7.296;23.402;24.717;
0.713;3.501;7.022;2.409;10.709;17.603;10.145;24.465;23.689;
0.714;1.308;5.898;5.115;10.197;18.236;12.850;25.372;22.108;
0.716;0.212;5.450;10.410;6.414;16.017;13.102;25.938;20.685;
0.717;0.477;5.629;15.008;2.039;12.181;10.814;25.780;19.493;
0.719;1.763;6.168;15.943;0.886;9.595;7.458;24.958;17.534;
0.721;3.589;6.766;13.164;4.823;10.847;5.506;24.082;14.522;
0.722;5.122;7.557;9.170;11.869;15.767;6.000;24.383;11.415;
0.724;5.794;8.907;6.986;17.549;21.222;8.100;25.901;10.067;
0.725;5.473;10.892;7.327;18.500;23.315;9.412;27.658;11.759;
0.727;4.535;12.648;8.670;14.502;20.616;8.836;27.939;16.399;
0.729;3.081;13.212;8.737;8.982;15.126;6.848;25.820;21.964;
0.730;1.633;12.316;7.113;5.823;10.874;5.258;21.922;26.100;
0.732;0.525;10.577;5.422;5.981;10.730;5.460;18.100;27.689;
0.733;0.000;9.114;5.359;7.358;13.913;7.194;16.525;27.072;
0.735;0.060;8.602;7.326;7.087;17.507;9.374;18.247;25.692;
0.737;1.151;8.495;10.262;4.272;18.484;10.432;21.812;24.335;
0.738;2.754;8.222;12.227;0.859;16.145;9.574;24.730;22.862;
0.740;4.404;7.698;12.080;0.090;11.861;6.914;25.211;20.547;
0.741;5.708;7.437;10.672;4.087;8.834;4.221;23.177;17.707;
0.743;6.141;8.066;9.236;11.248;9.792;3.311;20.446;15.382;
0.744;5.666;9.576;9.221;17.171;14.628;4.695;19.457;14.530;
0.746;4.674;11.724;10.563;18.390;20.281;7.148;21.278;15.026;
0.748;3.404;13.987;12.059;14.730;23.221;8.697;25.137;16.432;
0.749;2.116;15.601;12.013;10.075;21.855;8.113;28.702;18.686;
0.751;1.147;15.934;9.552;8.403;17.761;6.121;29.766;22.353;
0.752;0.728;15.188;5.703;10.127;14.599;4.730;27.705;27.247;
0.754;0.943;13.797;3.090;12.389;14.423;5.498;23.871;31.846;
0.756;1.189;12.342;3.305;12.284;16.498;8.270;20.852;34.583;
0.757;1.320;11.142;6.257;9.187;17.989;11.294;20.499;34.287;
0.759;1.408;9.800;10.106;5.561;16.833;12.746;22.249;31.360;
0.760;1.845;7.924;12.576;4.092;13.571;11.857;24.441;27.383;
0.762;2.818;5.977;13.431;6.044;10.524;9.346;25.619;24.229;
0.763;3.908;5.393;13.576;9.719;10.759;7.237;25.262;22.907;
0.765;4.338;7.003;14.065;12.543;15.077;6.861;24.079;23.326;
0.767;4.209;10.263;14.592;13.466;20.747;8.106;23.616;23.882;
0.768;3.548;13.294;14.148;13.282;24.467;9.713;24.656;23.126;
0.770;2.492;14.471;12.235;13.274;24.723;10.506;26.866;21.361;
0.771;1.418;13.520;9.007;14.236;21.873;9.997;29.097;20.621;
0.773;0.491;11.771;5.317;15.129;18.533;9.222;30.052;22.770;
0.775;0.000;10.639;3.107;14.637;16.365;9.328;29.589;27.441;
0.776;0.045;10.898;4.248;12.891;15.367;10.550;28.395;32.873;
0.778;0.603;12.124;8.588;11.527;15.083;11.563;27.249;37.617;
0.779;1.740;13.296;14.069;11.958;14.621;11.179;26.561;40.912;
0.781;3.150;13.420;17.582;14.288;13.197;9.319;26.580;42.330;
0.783;4.259;11.940;17.438;17.456;11.336;7.255;27.220;41.015;
0.784;4.890;9.475;14.666;19.771;10.710;6.437;28.322;36.905;
0.786;4.888;7.664;12.227;19.508;12.915;7.513;29.082;31.946;
0.787;4.676;7.788;11.244;16.870;17.698;9.785;28.954;28.608;
0.789;4.637;9.753;10.870;13.425;22.112;12.082;28.398;27.843;
0.790;4.554;12.176;9.585;11.079;23.951;13.743;28.485;29.015;
0.792;4.016;13.783;6.908;10.695;22.704;14.600;30.312;30.649;
0.794;3.079;15.409;3.962;11.499;20.000;14.811;33.451;32.371;
0.795;1.893;17.957;3.527;12.249;17.654;14.472;36.519;35.111;
0.797;0.868;20.969;7.061;12.811;16.533;14.223;38.121;38.994;
0.798;0.410;22.215;13.043;14.224;16.258;14.370;37.798;43.351;
0.800;0.782;20.362;17.882;17.127;16.804;15.158;36.668;47.776;
0.802;1.920;15.699;19.031;19.857;17.424;15.996;36.494;52.087;
0.803;3.434;10.875;16.379;20.389;17.145;16.428;37.574;55.551;
0.805;4.831;8.205;12.986;18.503;15.665;16.103;39.118;56.949;
0.806;5.764;8.217;12.747;15.929;14.371;15.675;39.923;55.218;
0.808;5.998;9.141;16.824;15.138;14.865;15.783;39.242;51.225;
0.810;5.653;9.601;22.387;16.997;16.865;16.953;37.756;47.145;
0.811;5.291;9.801;24.559;19.276;18.586;18.532;37.067;45.074;
0.813;5.502;10.878;20.616;20.009;18.466;19.815;38.328;45.471;
0.814;6.385;13.972;12.272;19.268;16.396;20.254;41.522;46.958;
0.816;7.310;18.887;4.649;18.593;13.995;20.294;45.667;48.455;
0.817;7.443;23.451;2.171;19.037;13.006;20.458;49.616;50.255;
0.819;6.865;25.447;5.615;20.440;13.822;20.941;52.648;53.044;
0.821;6.349;24.056;11.432;21.155;15.615;21.516;54.349;57.101;
0.822;6.224;20.293;15.708;19.943;17.114;21.732;54.710;61.968;
0.824;5.971;16.505;16.381;17.673;17.318;21.385;53.602;66.633;
0.825;5.320;14.740;14.438;16.155;15.974;20.808;51.299;70.302;
0.827;4.669;15.852;13.192;16.312;13.446;20.498;48.942;72.394;
0.829;4.893;19.303;16.371;17.991;10.715;20.336;47.952;72.799;
0.830;5.963;22.762;24.143;20.133;8.742;20.530;48.479;71.703;
0.832;7.239;23.967;32.359;21.513;7.611;21.021;49.468;70.193;
0.833;7.636;21.805;35.089;20.938;7.140;22.215;49.930;69.228;
0.835;7.196;16.838;30.020;17.952;7.292;24.658;49.521;69.343;
0.837;6.507;12.089;20.333;13.137;8.302;28.418;48.958;70.147;
0.838;5.985;10.933;12.173;8.255;10.444;32.215;49.479;71.000;
0.840;5.402;14.334;9.063;5.203;13.637;34.565;51.574;71.651;
0.841;4.744;20.823;9.776;5.354;16.783;34.512;54.662;72.818;
0.843;3.779;27.530;11.048;8.214;19.016;32.573;57.958;75.431;
0.844;2.656;31.623;11.672;11.846;19.397;30.450;60.323;79.654;
0.846;1.645;32.167;12.849;14.511;17.980;29.589;61.178;84.098;
0.848;1.235;29.539;15.671;15.381;15.752;30.556;60.790;86.831;
0.849;1.730;24.539;19.397;14.810;13.786;32.715;60.205;87.346;
0.851;2.892;18.825;21.954;13.505;12.535;35.192;60.350;86.322;
0.852;3.714;14.076;21.721;12.354;11.999;36.883;61.441;85.306;
0.854;3.314;11.388;18.997;11.906;11.566;37.574;63.096;85.374;
0.856;1.841;10.278;15.446;13.154;11.088;37.656;64.585;86.786;
0.857;0.339;9.613;12.665;15.753;10.863;37.857;65.475;88.959;
0.859;0.000;9.085;11.398;18.634;11.170;38.245;66.005;91.810;
0.860;0.902;8.864;11.304;19.544;11.791;38.501;66.638;94.980;
0.862;2.324;8.959;11.023;17.910;12.740;38.339;67.681;97.876;
0.863;3.445;9.008;9.287;14.965;14.660;38.570;69.197;100.299;
0.865;4.046;8.146;6.249;12.410;17.579;39.808;71.021;102.491;
0.867;4.035;6.613;3.620;10.624;20.430;41.428;72.793;104.749;
0.868;3.888;5.532;3.102;8.969;21.894;42.415;73.792;107.164;
0.870;3.492;5.745;4.597;6.668;21.663;41.944;73.330;109.132;
0.871;2.843;7.360;6.176;4.703;21.016;40.532;71.426;109.978;
0.873;1.856;9.513;6.367;4.526;21.482;39.886;68.850;109.788;
0.875;0.700;11.366;5.792;6.859;22.704;41.064;66.902;108.970;
0.876;0.000;12.717;6.301;10.505;23.391;43.479;66.579;108.287;
0.878;0.532;13.533;8.679;13.357;22.659;45.779;67.965;108.768;
0.879;2.151;14.147;11.431;14.024;21.260;46.730;70.120;110.960;
0.881;4.165;14.142;12.590;12.636;21.127;46.170;71.832;114.928;
0.883;5.754;12.791;11.561;10.528;23.210;45.214;72.102;120.209;
0.884;6.525;9.834;9.700;9.048;26.802;45.121;70.715;126.117;
0.886;6.687;5.780;8.526;8.310;29.741;46.220;68.912;132.679;
0.887;6.103;1.643;8.118;7.677;29.696;47.759;68.422;140.161;
0.889;4.851;0.000;7.521;7.072;26.189;48.810;70.352;146.763;
0.890;3.448;2.904;6.011;7.539;20.918;48.842;74.330;148.346;
0.892;2.635;9.575;4.644;10.049;16.115;47.992;78.500;140.995;
0.894;2.643;16.236;4.464;13.895;13.516;46.681;80.846;124.869;
0.895;3.228;19.472;5.084;16.748;13.115;45.001;80.528;104.413;
0.897;3.449;18.256;5.146;16.486;13.805;43.372;78.026;85.224;
0.898;3.399;15.011;3.798;12.918;14.858;41.931;74.916;70.618;
0.900;3.669;12.272;1.650;8.030;15.961;40.620;72.618;60.347;
0.902;4.442;10.570;0.994;4.732;17.058;39.074;71.535;53.018;
0.903;5.163;8.868;2.985;4.792;17.430;37.393;70.579;48.041;
0.905;5.150;6.929;6.808;7.196;16.757;35.917;68.616;44.935;
0.906;4.197;5.160;10.154;9.953;15.526;35.061;65.382;42.800;
0.908;2.898;4.185;10.879;11.467;14.424;34.885;61.873;40.684;
0.910;2.564;3.857;8.704;11.309;13.724;34.374;59.324;37.738;
0.911;3.740;5.095;5.592;10.540;12.839;32.633;58.021;34.651;
0.913;5.851;8.906;4.494;10.674;10.780;30.210;56.767;32.569;
0.914;7.507;14.585;6.026;11.845;7.940;28.606;54.570;31.893;
0.916;7.866;18.886;8.177;13.030;5.691;28.361;51.556;31.929;
0.917;7.065;18.750;7.982;12.753;5.485;29.114;48.962;31.161;
0.919;5.993;14.222;4.582;9.903;7.884;29.461;47.459;28.660;
0.921;5.253;8.754;0.603;5.668;11.646;28.642;46.937;24.922;
0.922;4.719;6.277;0.000;2.981;14.676;26.688;46.858;21.064;
0.924;4.277;7.261;4.131;4.138;15.612;24.457;46.218;18.058;
0.925;4.133;9.370;10.740;8.715;14.088;22.356;44.681;16.130;
0.927;4.846;10.075;16.047;13.310;11.212;20.557;42.381;14.658;
0.929;6.472;8.767;18.430;14.734;8.801;19.066;40.042;13.078;
0.930;8.210;6.631;17.983;12.313;8.341;18.266;38.194;11.273;
0.932;9.271;5.216;15.765;8.016;9.873;18.355;37.108;9.812;
0.933;9.376;5.600;13.017;5.479;12.280;18.999;36.122;9.861;
0.935;8.538;8.520;10.348;6.022;13.710;19.676;34.543;11.728;
0.937;6.986;14.125;7.980;7.988;12.770;18.891;32.000;14.400;
0.938;5.555;20.039;6.497;8.629;9.330;16.099;29.319;15.838;
0.940;4.836;22.773;5.389;6.517;5.453;12.389;27.068;14.929;
0.941;5.055;20.158;4.189;2.533;3.726;9.805;25.474;12.336;
0.943;5.833;13.296;3.331;0.000;4.937;9.863;24.060;10.079;
0.944;6.620;5.985;3.860;1.481;8.011;12.515;22.513;9.094;
0.946;7.026;1.878;6.469;6.813;10.970;16.120;21.076;8.826;
0.948;7.122;1.133;9.880;12.409;12.248;18.897;20.167;8.093;
0.949;7.172;1.786;11.599;14.803;11.771;19.124;19.940;6.236;
0.951;7.289;2.293;10.403;13.240;10.220;16.513;20.294;3.714;
0.952;7.312;3.699;7.734;10.462;8.313;12.340;20.499;1.660;
0.954;7.849;7.506;6.042;9.540;7.309;8.702;20.315;1.012;
0.956;9.218;13.240;6.578;10.582;7.636;7.406;19.604;2.395;
0.957;10.833;18.036;8.411;11.107;8.246;8.544;18.242;5.724;
0.959;11.544;18.860;9.200;8.518;7.618;10.786;16.258;9.612;
0.960;10.534;15.056;7.431;3.521;4.766;12.143;14.613;12.228;
0.962;7.977;9.100;4.199;0.000;1.242;11.922;13.762;12.079;
0.963;5.268;3.866;2.221;1.536;0.000;10.936;14.131;9.286;
0.965;3.702;1.024;3.228;8.090;2.909;10.679;15.155;5.635;
0.967;3.756;0.029;6.576;16.154;8.815;11.684;16.057;3.136;
0.968;5.187;0.000;10.001;20.820;13.858;13.180;16.483;2.572;
0.970;7.509;0.703;11.256;19.776;14.591;13.350;16.636;3.418;
0.971;10.130;2.166;9.995;14.310;10.435;11.355;16.640;4.612;
0.973;12.143;4.688;7.838;8.990;5.082;8.162;16.212;5.411;
0.975;13.102;8.449;6.706;7.434;3.642;6.239;15.101;5.941;
0.976;12.748;12.739;6.901;9.055;7.384;6.416;13.418;6.911;
0.978;11.007;16.233;7.298;10.490;12.459;7.748;11.549;9.031;
0.979;8.550;17.305;6.557;8.681;14.156;8.635;9.703;12.273;
0.981;6.291;15.184;4.722;4.221;10.174;8.120;8.634;15.509;
0.983;4.935;10.880;3.377;0.636;3.830;6.721;8.647;17.274;
0.984;4.537;6.705;4.242;1.226;0.606;5.897;10.017;16.576;
0.986;4.402;4.550;7.235;5.783;3.227;6.520;12.383;13.176;
0.987;3.902;4.531;9.990;11.006;9.810;8.426;14.636;8.523;
0.989;3.346;5.979;11.061;13.160;15.193;10.543;15.554;4.328;
0.990;3.494;8.499;10.307;12.299;15.676;11.244;14.541;1.823;
0.992;4.827;11.928;9.161;11.111;11.507;9.941;12.288;1.522;
0.994;7.263;15.284;8.298;12.115;6.336;7.336;10.408;3.112;
0.995;10.015;16.322;7.600;15.041;4.546;4.643;10.123;5.444;
0.997;11.972;13.449;6.362;16.643;7.126;3.052;11.186;7.900;
0.998;12.384;8.289;4.965;14.363;10.764;2.764;12.302;10.277;
1.000;11.224;4.059;3.616;8.631;11.507;3.711;12.117;13.024;
1.002;9.143;2.870;3.285;3.218;7.712;5.325;10.828;16.386;
1.003;7.377;3.947;4.201;2.085;2.201;6.300;9.062;19.029;
1.005;6.311;4.815;6.142;5.938;0.376;5.509;7.487;19.257;
1.006;5.811;4.170;7.825;11.912;4.935;3.762;5.926;16.420;
1.008;5.568;3.411;8.352;16.156;13.300;2.759;4.562;11.274;
1.010;5.381;4.729;7.635;16.506;19.681;4.113;4.409;5.885;
1.011;5.270;8.628;7.120;13.490;19.880;7.411;6.266;2.185;
1.013;4.878;12.965;8.156;10.722;14.719;10.331;9.282;0.396;
1.014;4.163;14.955;10.814;11.037;9.260;10.894;11.997;0.000;
1.016;3.553;13.670;13.406;14.101;7.586;9.141;12.777;0.826;
1.017;3.968;10.621;13.984;16.261;9.640;6.366;11.943;2.646;
1.019;5.573;7.695;11.686;14.701;11.898;4.158;10.365;5.316;
1.021;7.784;5.757;7.422;9.003;11.045;2.785;8.850;8.569;
1.022;9.100;4.579;3.723;2.608;6.542;1.749;7.633;12.161;
1.024;8.746;3.629;2.828;0.000;1.518;0.773;6.833;15.499;
1.025;6.941;2.902;5.103;2.471;0.000;0.126;6.405;17.209;
1.027;5.042;2.429;8.389;7.626;3.629;0.000;6.372;16.139;
1.029;3.960;1.910;9.934;11.380;9.964;1.076;6.352;12.306;
1.030;3.878;1.479;8.692;11.558;14.334;3.482;6.159;7.322;
1.032;4.067;1.645;6.254;9.192;13.614;7.279;5.924;3.175;
1.033;3.660;2.716;5.016;7.691;9.373;11.296;5.945;0.855;
1.035;2.527;5.942;6.457;8.498;5.658;13.356;6.636;0.000;
1.037;1.149;10.815;10.063;10.355;5.683;11.907;8.083;0.000;
1.038;0.076;15.225;13.530;11.084;9.194;7.588;10.249;0.492;
1.040;0.000;16.557;14.120;9.490;12.634;2.893;12.451;1.462;
1.041;0.911;13.597;10.758;6.523;12.631;0.644;13.853;2.788;
1.043;3.038;7.592;5.382;4.224;8.508;1.564;13.580;4.664;
1.044;5.868;2.295;1.768;3.848;3.748;3.747;11.706;8.159;
1.046;8.259;0.000;2.121;5.435;2.606;5.019;9.225;13.000;
1.048;9.047;0.338;5.321;7.994;6.526;4.451;7.101;17.215;
1.049;8.056;1.781;8.283;9.330;12.385;2.647;5.581;17.793;
1.051;5.670;3.342;9.641;9.023;15.594;1.106;4.502;14.000;
1.052;3.230;5.568;10.842;7.887;13.585;1.514;3.427;7.801;
1.054;1.757;8.758;13.660;8.083;9.026;3.840;2.623;2.834;
1.056;1.454;11.576;16.882;10.140;6.221;6.363;3.151;0.941;
1.057;1.836;12.148;17.015;12.074;6.993;7.805;5.306;1.640;
1.059;2.405;9.762;12.022;11.500;9.619;8.219;8.030;3.420;
1.060;2.565;5.652;4.585;8.213;10.388;7.950;10.729;5.398;
1.062;2.496;2.130;0.000;3.549;7.724;7.241;12.360;7.109;
1.063;2.545;0.554;0.840;0.120;2.978;5.659;12.883;8.569;
1.065;3.271;0.615;6.699;0.000;0.000;3.643;12.314;9.403;
1.067;4.632;1.208;12.392;3.003;0.384;1.883;10.681;9.752;
1.068;6.018;1.163;13.561;7.252;3.920;0.980;8.181;10.566;
1.070;6.172;0.618;9.812;9.894;7.503;0.496;5.748;11.246;
1.071;4.960;0.015;4.432;9.296;8.689;0.000;3.632;10.572;
1.073;2.892;0.000;1.452;6.232;6.732;0.000;2.118;7.958;
1.075;1.078;0.000;1.817;3.120;3.572;0.000;0.888;4.237;
1.076;0.000;0.000;4.565;1.640;0.548;1.456;0.000;0.000;
1.078;0.228;1.084;4.190;1.299;0.000;3.012;0.000;0.000;
